Date (mm/dd/yyyy),Time,Num Satellites,Position Uncertainty (m),Latitude (Deg N),Longitude (Deg W),Speed (kts),Heading (Deg N),Course (Deg N),OCB Temp (C),port On,port rudder position, port throttle cmd,stbd On,stbd rudder position, stbd throttle cmd,Volts port,Amps port,charge (%) port,StatorTemp (C) port,PCB Temp (C) port,Error Code port,Volts stbd,Amps stbd,charge (%) stbd,StatorTemp (C) stbd,PCB Temp (C) stbd,Error Code stbd
11/20/2021,18:42:11,16,0.8,30.33261,-89.08056,5.73,12.5,5.7,49.6,1,-13,1000,1,127,1000,25.6,57.3,70,134,55, 0x0,25.6,59.3,70,136,48, 0x0
11/20/2021,18:42:12,16,0.8,30.33264,-89.08056,5.72,8.6,0.2,49.6,1,57,1000,1,115,1000,25.6,57.5,70,134,55, 0x0,25.6,58.6,70,136,49, 0x0
11/20/2021,18:42:13,16,0.8,30.33267,-89.08056,5.36,7.6,5.2,49.6,1,206,1000,1,232,1000,25.5,57.6,70,134,55, 0x0,25.6,57.4,70,135,49, 0x0
11/20/2021,18:42:14,16,0.8,30.33269,-89.08056,5.74,7.5,356.4,49.8,1,335,1000,1,342,1000,25.6,57.7,70,134,55, 0x0,25.6,59.3,70,136,49, 0x0
11/20/2021,18:42:15,16,0.8,30.33272,-89.08056,5.7,10.5,0.4,49.6,1,386,1000,1,385,1000,25.5,58.8,70,134,55, 0x0,25.6,59.2,70,136,49, 0x0
11/20/2021,18:42:16,16,0.8,30.33275,-89.08056,5.56,13.7,357.5,49.4,1,359,1000,1,358,1000,25.5,59,70,135,55, 0x0,25.6,56.9,70,136,49, 0x0
11/20/2021,18:42:17,16,0.9,30.33277,-89.08056,5.33,15.4,2.5,49.6,1,359,1000,1,358,1000,25.6,57.7,70,135,55, 0x0,25.6,57.8,70,136,49, 0x0
11/20/2021,18:42:18,16,0.9,30.3328,-89.08055,5.55,17.5,10.2,49.6,1,249,1000,1,268,1000,25.6,56.9,70,135,55, 0x0,25.6,56.6,70,137,49, 0x0
11/20/2021,18:42:19,16,0.9,30.33283,-89.08055,5.94,22.3,5.4,49.6,1,61,1000,1,76,1000,25.5,60.4,70,135,55, 0x0,25.6,57.9,70,136,49, 0x0
11/20/2021,18:42:20,16,0.9,30.33286,-89.08054,5.51,17.8,15.5,49.6,1,61,1000,1,72,1000,25.5,59.1,70,134,55, 0x0,25.5,60.3,70,135,49, 0x0
11/20/2021,18:42:21,16,0.9,30.33288,-89.08054,5.39,18.3,12.6,49.6,1,2,1000,1,-2,1000,25.5,58.2,70,135,55, 0x0,25.6,59,70,136,49, 0x0
11/20/2021,18:42:22,16,0.9,30.33291,-89.08053,5.52,15.8,3.6,49.6,1,18,1000,1,17,1000,25.6,57.7,70,135,55, 0x0,25.6,56.9,70,136,49, 0x0
11/20/2021,18:42:23,16,0.9,30.33294,-89.08053,5.23,9.8,1.6,49.6,1,214,1000,1,217,1000,25.6,56.3,70,135,55, 0x0,25.6,59.5,70,136,49, 0x0
11/20/2021,18:42:24,16,0.9,30.33296,-89.08053,5.38,12,6.6,49.6,1,276,1000,1,272,1000,25.6,56.4,70,134,55, 0x0,25.6,58.7,70,136,49, 0x0
11/20/2021,18:42:26,16,0.9,30.33299,-89.08053,5.28,13.7,12.3,49.4,1,237,1000,1,232,1000,25.6,56.7,70,134,55, 0x0,25.6,57.6,70,135,49, 0x0
11/20/2021,18:42:27,16,0.9,30.33302,-89.08052,5.66,14.3,0.8,49.4,1,241,1000,1,236,1000,25.5,58.2,70,134,55, 0x0,25.6,57.1,70,137,49, 0x0
11/20/2021,18:42:28,16,0.9,30.33304,-89.08052,5.92,16.1,9.3,49.6,1,237,1000,1,225,1000,25.5,57.7,70,134,55, 0x0,25.6,58.6,70,136,49, 0x0
11/20/2021,18:42:29,16,0.9,30.33307,-89.08051,6.06,19.3,7.6,49.4,1,100,1000,1,91,1000,25.5,60.1,70,134,55, 0x0,25.6,60.1,70,136,49, 0x0
11/20/2021,18:42:30,16,0.9,30.3331,-89.08051,5.73,15.9,9.9,49.6,1,73,1000,1,64,1000,25.5,59.2,70,136,55, 0x0,25.5,61.3,70,136,49, 0x0
11/20/2021,18:42:31,16,0.9,30.33313,-89.0805,5.23,12.5,358.8,49.6,1,100,1000,1,119,1000,25.6,56,70,135,55, 0x0,25.6,59.2,70,136,49, 0x0
11/20/2021,18:42:32,16,0.9,30.33316,-89.0805,5.48,11.9,359.1,49.4,1,194,1000,1,209,1000,25.6,55.7,70,135,55, 0x0,25.6,58.5,70,136,49, 0x0
11/20/2021,18:42:33,16,0.9,30.33319,-89.0805,5.76,11.7,359.4,49.6,1,257,1000,1,260,1000,25.6,57.2,70,135,55, 0x0,25.6,59.1,70,136,49, 0x0
11/20/2021,18:42:34,16,0.9,30.33321,-89.0805,5.55,11.8,6.8,49.4,1,292,1000,1,287,1000,25.6,57.9,70,135,55, 0x0,25.6,58.5,70,137,49, 0x0
11/20/2021,18:42:35,16,0.9,30.33324,-89.0805,5.68,15.2,9,49.6,1,300,1000,1,287,1000,25.5,57.4,70,135,55, 0x0,25.6,58.2,70,137,49, 0x0
11/20/2021,18:42:36,16,0.9,30.33327,-89.08049,5.91,17.1,7.7,49.4,1,214,1000,1,209,1000,25.5,57.7,70,134,55, 0x0,25.6,58.8,70,136,49, 0x0
11/20/2021,18:42:37,16,0.9,30.3333,-89.08049,5.95,17.9,6.4,49.4,1,159,1000,1,154,1000,25.5,58.7,70,135,55, 0x0,25.5,60.4,70,136,49, 0x0
11/20/2021,18:42:38,16,0.9,30.33333,-89.08048,5.86,16.7,12.9,49.4,1,104,1000,1,119,1000,25.5,59,70,135,55, 0x0,25.6,59.4,70,137,49, 0x0
11/20/2021,18:42:39,16,0.9,30.33335,-89.08047,6.32,17.6,5.1,49.6,1,18,1000,1,-10,1000,25.5,60.5,70,135,55, 0x0,25.5,60,70,136,49, 0x0
11/20/2021,18:42:40,16,0.9,30.33338,-89.08047,5.94,14.2,7.9,49.6,1,30,1000,1,41,1000,25.5,59.7,70,135,55, 0x0,25.5,60.6,70,136,49, 0x0
11/20/2021,18:42:41,0,0,30.33341,-89.08046,5.56,10,4,49.6,1,92,1000,1,99,1000,25.5,59.7,70,135,55, 0x0,25.5,60.6,70,136,49, 0x0
11/20/2021,18:42:42,16,0.9,30.33344,-89.08046,5.43,11.1,5.8,49.6,1,171,1000,1,170,1000,25.6,56.3,70,135,55, 0x0,25.6,57.6,70,136,49, 0x0
11/20/2021,18:42:43,16,0.9,30.33347,-89.08046,6.03,9.9,359.2,49.6,1,280,1000,1,283,1000,25.5,57.2,70,135,55, 0x0,25.6,59.7,70,137,49, 0x0
11/20/2021,18:42:44,16,0.9,30.33349,-89.08046,5.87,12.7,359.4,49.6,1,327,1000,1,322,1000,25.5,59.5,70,135,55, 0x0,25.5,59.2,70,136,49, 0x0
11/20/2021,18:42:46,16,0.9,30.33352,-89.08046,5.74,15.2,14.9,49.6,1,265,1000,1,275,1000,25.5,58.1,70,135,55, 0x0,25.6,59.2,70,137,49, 0x0
11/20/2021,18:42:47,16,0.9,30.33355,-89.08045,5.69,20.2,7.8,49.6,1,104,1000,1,91,1000,25.5,58.1,70,135,55, 0x0,25.6,59.8,70,136,49, 0x0
11/20/2021,18:42:48,16,0.9,30.33358,-89.08045,5.91,16.4,7.7,49.4,1,46,1000,1,48,1000,25.5,58.8,70,136,55, 0x0,25.5,59.6,70,137,49, 0x0
11/20/2021,18:42:49,16,0.9,30.33361,-89.08044,5.9,16.4,8.7,49.6,1,42,1000,1,37,1000,25.5,58.2,70,135,55, 0x0,25.6,59.3,70,136,49, 0x0
11/20/2021,18:42:50,16,0.9,30.33363,-89.08044,6.03,13.6,7,49.4,1,49,1000,1,37,1000,25.5,59,70,136,55, 0x0,25.5,59.5,70,137,49, 0x0
11/20/2021,18:42:51,16,0.8,30.33366,-89.08043,5.74,12.2,6.2,49.6,1,42,1000,1,37,1000,25.5,58.3,70,135,55, 0x0,25.5,60.3,70,136,49, 0x0
11/20/2021,18:42:52,16,0.8,30.33369,-89.08043,5.87,11.1,5.3,49.6,1,112,1000,1,103,1000,25.5,58.4,70,135,55, 0x0,25.6,59.7,70,137,49, 0x0
11/20/2021,18:42:53,16,0.8,30.33372,-89.08043,6.28,10.5,0.7,49.6,1,179,1000,1,178,1000,25.5,58.4,70,135,55, 0x0,25.5,59.8,70,136,49, 0x0
11/20/2021,18:42:54,16,0.8,30.33375,-89.08043,6.35,10.3,0.2,49.6,1,206,1000,1,205,1000,25.5,59.6,69,135,55, 0x0,25.5,60.8,70,137,49, 0x0
11/20/2021,18:42:55,16,0.8,30.33379,-89.08042,6.29,10,1.5,49.6,1,327,1000,1,338,1000,25.5,61.8,69,135,55, 0x0,25.5,62.1,70,137,49, 0x0
11/20/2021,18:42:56,16,0.8,30.33381,-89.08042,5.6,14.4,0.1,49.4,1,351,1000,1,358,1000,25.5,58.9,69,135,55, 0x0,25.5,61.4,70,137,49, 0x0
11/20/2021,18:42:57,16,0.8,30.33384,-89.08042,5.54,17,1.7,49.6,1,237,1000,1,228,1000,25.5,57.4,69,136,55, 0x0,25.6,57.8,70,136,49, 0x0
11/20/2021,18:42:58,16,0.8,30.33387,-89.08042,5.74,19,7.6,49.6,1,175,1000,1,162,1000,25.5,60.3,69,136,55, 0x0,25.6,59.5,70,136,49, 0x0
11/20/2021,18:42:59,16,0.8,30.33389,-89.08041,5.65,20,12.9,49.6,1,92,1000,1,111,1000,25.5,59.7,69,136,55, 0x0,25.6,60.3,70,136,49, 0x0
11/20/2021,18:43:00,16,0.8,30.33392,-89.0804,5.63,17.8,11.5,49.6,1,-5,1000,1,13,1000,25.5,58.3,69,135,55, 0x0,25.5,60.5,70,137,49, 0x0
11/20/2021,18:43:01,16,0.8,30.33395,-89.0804,5.84,15.2,5.2,49.4,1,-1,1000,1,-10,1000,25.5,60.2,69,136,55, 0x0,25.5,59.8,70,136,49, 0x0
11/20/2021,18:43:02,16,0.8,30.33398,-89.08039,5.78,10.3,7.4,49.6,1,112,1000,1,119,1000,25.5,58.4,69,136,55, 0x0,25.5,60.4,70,137,49, 0x0
11/20/2021,18:43:03,16,0.8,30.33401,-89.08039,5.92,8.2,1.3,49.6,1,273,1000,1,268,1000,25.5,57.2,69,135,55, 0x0,25.5,60.5,70,137,49, 0x0
11/20/2021,18:43:04,16,0.8,30.33404,-89.08039,5.5,9.7,4.8,49.6,1,402,1000,1,397,1000,25.5,60,69,136,55, 0x0,25.5,60.2,70,136,49, 0x0
11/20/2021,18:43:05,16,0.8,30.33406,-89.08039,5.57,13.9,355.5,49.6,1,441,1000,1,436,1000,25.6,55.6,69,136,55, 0x0,25.6,58.4,70,137,49, 0x0
11/20/2021,18:43:07,16,0.8,30.33409,-89.08039,5.42,16.9,12.5,49.6,1,449,1000,1,444,1000,25.5,58.8,69,136,55, 0x0,25.6,58.6,70,136,49, 0x0
11/20/2021,18:43:08,16,0.8,30.33412,-89.08039,5.09,24.4,6,49.6,1,241,1000,1,275,1000,25.5,56.2,69,136,55, 0x0,25.6,58.7,70,137,49, 0x0
11/20/2021,18:43:09,16,0.8,30.33414,-89.08038,4.96,20.6,5.5,49.4,1,136,1000,1,279,1000,25.5,60.7,69,135,55, 0x0,25.6,57,70,137,49, 0x0
11/20/2021,18:43:10,16,0.9,30.33416,-89.08038,5.53,22.8,18.9,49.6,1,46,1000,1,279,1000,25.5,59.1,69,136,55, 0x0,25.6,57.9,70,137,49, 0x0
11/20/2021,18:43:11,16,0.9,30.33419,-89.08037,5.43,23.2,16.9,49.6,1,-48,1000,1,279,1000,25.6,55.8,69,136,55, 0x0,25.6,58.7,70,137,49, 0x0
11/20/2021,18:43:12,16,0.9,30.33422,-89.08036,5.68,18.8,12.3,49.6,1,-48,1000,1,279,1000,25.5,55.2,69,135,55, 0x0,25.6,59.3,70,136,49, 0x0
11/20/2021,18:43:13,16,0.9,30.33424,-89.08036,5.65,21.2,14.5,49.4,1,-111,1000,1,279,1000,25.5,57.6,69,135,55, 0x0,25.5,59.3,70,137,49, 0x0
11/20/2021,18:43:14,16,0.9,30.33427,-89.08035,6.09,16.5,7.1,49.6,1,-189,1000,1,279,1000,25.5,58.8,69,136,55, 0x0,25.6,58.9,70,136,49, 0x0
11/20/2021,18:43:15,16,0.9,30.3343,-89.08034,5.82,12.9,11.7,49.6,1,-185,1000,1,272,1000,25.5,57.2,69,136,55, 0x0,25.6,59.3,69,137,49, 0x0
11/20/2021,18:43:16,16,0.9,30.33433,-89.08034,5.83,11,4.8,49.6,1,-60,1000,1,283,1000,25.5,58.4,69,136,55, 0x0,25.6,58.1,69,137,49, 0x0
11/20/2021,18:43:17,16,0.9,30.33436,-89.08034,6.17,10.6,3.3,49.6,1,30,1000,1,279,1000,25.5,58.2,69,136,55, 0x0,25.5,60,69,137,49, 0x0
11/20/2021,18:43:18,16,0.9,30.33439,-89.08034,6.32,7.8,357.6,49.8,1,92,1000,1,279,1000,25.5,59.2,69,136,55, 0x0,25.5,60.3,69,136,49, 0x0
11/20/2021,18:43:19,16,0.9,30.33442,-89.08034,5.97,7.2,358.7,49.6,1,245,1000,1,275,1000,25.5,58.3,69,135,55, 0x0,25.5,60.8,69,137,49, 0x0
11/20/2021,18:43:20,16,0.8,30.33445,-89.08033,5.61,8.7,2.2,49.4,1,292,1000,1,287,1000,25.5,59.7,69,136,55, 0x0,25.5,59.5,69,137,49, 0x0
11/20/2021,18:43:21,16,0.8,30.33447,-89.08033,5.57,11.8,4.2,49.6,1,296,1000,1,295,1000,25.5,58.5,69,136,55, 0x0,25.6,57.4,69,137,49, 0x0
11/20/2021,18:43:22,16,0.8,30.3345,-89.08033,5.78,14.3,3.9,49.6,1,261,1000,1,260,1000,25.5,59,69,137,55, 0x0,25.6,58.4,69,137,49, 0x0
11/20/2021,18:43:23,16,0.8,30.33453,-89.08033,5.5,13.8,3.8,49.6,1,222,1000,1,221,1000,25.5,58.9,69,136,55, 0x0,25.5,58.9,69,137,49, 0x0
11/20/2021,18:43:24,16,0.8,30.33455,-89.08033,5.67,14.6,3.9,49.4,1,194,1000,1,221,1000,25.5,57.2,69,136,55, 0x0,25.6,58.1,69,137,49, 0x0
11/20/2021,18:43:25,16,0.8,30.33458,-89.08032,5.99,18.6,11.1,49.6,1,116,1000,1,119,1000,25.5,60.4,69,135,55, 0x0,25.6,58.5,69,136,49, 0x0
11/20/2021,18:43:26,16,0.8,30.33461,-89.08032,6.1,18.7,8.5,49.8,1,34,1000,1,33,1000,25.5,59.8,69,136,55, 0x0,25.5,60,69,137,49, 0x0
11/20/2021,18:43:28,16,0.8,30.33464,-89.08031,5.86,13.3,7.3,49.6,1,30,1000,1,17,1000,25.5,59,69,136,55, 0x0,25.5,61.6,69,136,49, 0x0
11/20/2021,18:43:29,16,0.8,30.33467,-89.08031,5.89,12.2,7.3,49.6,1,112,1000,1,111,1000,25.5,58.9,69,137,55, 0x0,25.5,59.2,69,137,49, 0x0
11/20/2021,18:43:30,16,0.8,30.3347,-89.0803,5.94,10.3,0.5,49.6,1,194,1000,1,205,1000,25.5,59.4,69,137,55, 0x0,25.5,60.3,69,138,49, 0x0
11/20/2021,18:43:31,16,0.8,30.33472,-89.0803,6.06,10.4,0.3,49.4,1,363,1000,1,365,1000,25.5,59.4,69,137,55, 0x0,25.5,61.1,69,137,49, 0x0
11/20/2021,18:43:32,16,0.8,30.33475,-89.0803,5.88,16.3,3.5,49.4,1,366,1000,1,365,1000,25.5,58.9,69,137,55, 0x0,25.5,59.2,69,138,49, 0x0
11/20/2021,18:43:33,16,0.8,30.33478,-89.0803,5.67,19,11.2,49.4,1,273,1000,1,283,1000,25.5,59.3,69,136,55, 0x0,25.5,59.3,69,137,49, 0x0
11/20/2021,18:43:34,16,0.8,30.33481,-89.08029,5.77,22.2,14,49.6,1,89,1000,1,84,1000,25.5,59,69,136,55, 0x0,25.5,59.7,69,137,49, 0x0
11/20/2021,18:43:35,16,0.8,30.33484,-89.08029,5.9,19.2,15.8,49.6,1,14,1000,1,1,1000,25.5,60.1,69,136,55, 0x0,25.5,60.3,69,138,49, 0x0
11/20/2021,18:43:36,16,0.8,30.33487,-89.08028,5.46,16.3,8.8,49.6,1,-13,1000,1,-6,1000,25.5,57.1,69,137,55, 0x0,25.5,59.6,69,137,49, 0x0
11/20/2021,18:43:37,16,0.8,30.33489,-89.08027,5.61,13,10,49.6,1,57,1000,1,64,1000,25.5,58.3,69,136,55, 0x0,25.5,61,69,137,49, 0x0
11/20/2021,18:43:38,16,0.8,30.33492,-89.08027,5.63,9.2,0.1,49.6,1,222,1000,1,213,1000,25.5,56.8,69,136,55, 0x0,25.5,58.4,69,138,49, 0x0
11/20/2021,18:43:39,16,0.8,30.33495,-89.08027,5.75,8.7,357.2,49.6,1,433,1000,1,432,1000,25.5,59.7,69,137,55, 0x0,25.5,60.8,69,137,49, 0x0
11/20/2021,18:43:40,16,0.8,30.33498,-89.08028,5.51,14.3,3.6,49.6,1,464,1000,1,463,1000,25.5,59.9,69,136,55, 0x0,25.5,58.4,69,137,49, 0x0
11/20/2021,18:43:41,16,0.8,30.335,-89.08027,5.63,17,6.7,49.4,1,441,1000,1,436,1000,25.5,56.3,69,137,55, 0x0,25.6,57.9,69,137,49, 0x0
11/20/2021,18:43:42,16,0.8,30.33503,-89.08027,5.7,24.5,11.5,49.6,1,218,1000,1,225,1000,25.5,61.1,69,136,55, 0x0,25.5,59.7,69,138,49, 0x0
11/20/2021,18:43:43,16,0.8,30.33506,-89.08026,5.54,26.8,16.2,49.8,1,26,1000,1,17,1000,25.5,59.8,69,136,55, 0x0,25.5,59,69,138,49, 0x0
11/20/2021,18:43:44,16,0.8,30.33508,-89.08025,5.65,23.4,19.7,49.4,1,-131,1000,1,-53,1000,25.5,58.6,69,136,55, 0x0,25.5,59.7,69,138,49, 0x0
11/20/2021,18:43:45,16,0.8,30.33511,-89.08024,5.21,15.2,16,49.6,1,-88,1000,1,-38,1000,25.5,57.4,69,136,55, 0x0,25.5,60.9,69,137,49, 0x0
11/20/2021,18:43:46,16,0.8,30.33513,-89.08024,5.6,8.9,358.4,49.6,1,159,1000,1,146,1000,25.5,54.3,69,137,55, 0x0,25.6,57.8,69,137,49, 0x0
11/20/2021,18:43:47,16,0.8,30.33516,-89.08024,6.19,10.1,3,49.4,1,257,1000,1,252,1000,25.5,59,69,136,55, 0x0,25.5,58.7,69,137,49, 0x0
11/20/2021,18:43:49,16,0.8,30.3352,-89.08024,6.17,10.5,3.3,49.6,1,304,1000,1,315,1000,25.5,59.9,69,136,55, 0x0,25.5,59.6,69,137,49, 0x0
11/20/2021,18:43:50,16,0.8,30.33522,-89.08024,5.63,12.9,2.6,49.6,1,394,1000,1,381,1000,25.5,58,69,136,55, 0x0,25.5,58.5,69,137,49, 0x0
11/20/2021,18:43:51,16,0.8,30.33525,-89.08024,5.9,15.6,355.7,49.6,1,390,1000,1,385,1000,25.5,58,69,136,55, 0x0,25.5,59.5,69,138,49, 0x0
11/20/2021,18:43:52,16,0.8,30.33528,-89.08023,5.23,15.7,13.4,49.4,1,300,1000,1,307,1000,25.5,60.7,69,137,55, 0x0,25.6,57.7,69,137,49, 0x0
11/20/2021,18:43:53,16,0.9,30.3353,-89.08023,5.15,20.5,9.3,49.6,1,214,1000,1,189,1000,25.5,58,69,136,55, 0x0,25.6,56.6,69,137,49, 0x0
11/20/2021,18:43:54,16,0.9,30.33533,-89.08022,5.33,21,13,49.6,1,116,1000,1,127,1000,25.5,56.8,69,136,55, 0x0,25.5,58.2,69,137,49, 0x0
11/20/2021,18:43:55,16,0.8,30.33535,-89.08022,5.43,20,15.7,49.6,1,34,1000,1,29,1000,25.5,58.5,69,137,55, 0x0,25.5,59.5,69,137,49, 0x0
11/20/2021,18:43:56,16,0.8,30.33538,-89.08021,5.41,14.1,10.5,49.6,1,116,1000,1,111,1000,25.5,58.4,69,136,55, 0x0,25.6,57.9,69,137,49, 0x0
11/20/2021,18:43:57,16,0.8,30.33541,-89.08021,5.78,12.4,359,49.4,1,159,1000,1,154,1000,25.5,57.2,69,137,55, 0x0,25.6,58.9,69,137,49, 0x0
11/20/2021,18:43:58,16,0.8,30.33543,-89.0802,5.95,9.5,6.7,49.6,1,300,1000,1,303,1000,25.5,57.6,69,137,55, 0x0,25.5,60.1,69,137,49, 0x0
11/20/2021,18:43:59,16,0.8,30.33546,-89.0802,5.65,13.2,8.6,49.6,1,292,1000,1,287,1000,25.5,57.2,69,136,55, 0x0,25.5,59.2,69,138,49, 0x0
11/20/2021,18:44:00,16,0.8,30.33549,-89.0802,5.44,12.7,1.6,49.6,1,253,1000,1,268,1000,25.5,58.9,69,136,55, 0x0,25.5,58.7,69,137,49, 0x0
11/20/2021,18:44:01,16,0.8,30.33551,-89.0802,5.17,17.3,8.3,49.6,1,265,1000,1,272,1000,25.5,57.9,69,138,55, 0x0,25.5,57.9,69,137,49, 0x0
11/20/2021,18:44:02,16,0.8,30.33554,-89.08019,5.41,19.7,8.2,49.6,1,147,1000,1,146,1000,25.5,56.7,69,137,55, 0x0,25.6,56.1,69,137,49, 0x0
11/20/2021,18:44:03,16,0.8,30.33557,-89.08019,5.99,17.8,7.2,49.3,1,81,1000,1,80,1000,25.5,58.1,69,137,55, 0x0,25.6,58,69,138,49, 0x0
11/20/2021,18:44:04,16,0.8,30.3356,-89.08018,6.48,13.3,10.5,49.6,1,85,1000,1,76,1000,25.5,59.2,69,137,55, 0x0,25.5,59.5,69,137,49, 0x0
11/20/2021,18:44:05,16,0.8,30.33563,-89.08018,6.66,10.9,4.3,49.6,1,182,1000,1,193,1000,25.5,60.9,69,136,55, 0x0,25.5,63.1,69,137,49, 0x0
11/20/2021,18:44:06,16,0.8,30.33566,-89.08017,6.6,9.8,1.5,49.6,1,257,1000,1,268,1000,25.5,60.2,69,137,55, 0x0,25.5,63.4,69,137,49, 0x0
11/20/2021,18:44:07,16,0.8,30.33569,-89.08017,6.67,12.8,3.1,49.4,1,261,1000,1,264,1000,25.5,61.7,69,137,55, 0x0,25.5,63.8,69,138,49, 0x0
11/20/2021,18:44:08,16,0.8,30.33572,-89.08017,6.4,11.7,7.9,49.6,1,273,1000,1,279,1000,25.4,61.4,69,137,55, 0x0,25.5,61.7,69,137,49, 0x0
11/20/2021,18:44:10,16,0.8,30.33575,-89.08016,5.49,13.7,5.5,49.4,1,269,1000,1,256,1000,25.5,60.8,69,136,55, 0x0,25.5,59.3,69,137,49, 0x0
11/20/2021,18:44:11,16,0.8,30.33578,-89.08016,5.36,14.3,5.3,49.6,1,241,1000,1,228,1000,25.5,58.9,69,137,55, 0x0,25.6,58.4,69,138,49, 0x0
11/20/2021,18:44:12,16,0.8,30.3358,-89.08016,4.96,15.9,8.4,49.6,1,237,1000,1,228,1000,25.5,58.2,69,137,55, 0x0,25.6,56.6,69,138,49, 0x0
11/20/2021,18:44:13,16,0.8,30.33583,-89.08015,5.64,17.2,8.1,49.6,1,198,1000,1,193,1000,25.5,55.5,69,137,55, 0x0,25.6,55.5,69,138,49, 0x0
11/20/2021,18:44:14,16,0.8,30.33586,-89.08015,6.04,19.2,11.9,49.4,1,143,1000,1,142,1000,25.5,59.3,69,138,55, 0x0,25.5,59.1,69,138,49, 0x0
11/20/2021,18:44:15,16,0.8,30.33589,-89.08014,6.1,16.6,9.1,49.6,1,96,1000,1,91,1000,25.5,59,69,136,55, 0x0,25.5,61.7,69,138,49, 0x0
11/20/2021,18:44:16,16,0.8,30.33592,-89.08014,5.99,15.9,11.6,49.6,1,38,1000,1,37,1000,25.5,58.9,69,137,55, 0x0,25.5,61.4,69,137,49, 0x0
11/20/2021,18:44:17,16,0.8,30.33594,-89.08014,6.14,12.5,359.9,49.6,1,57,1000,1,72,1000,25.5,58.3,69,137,55, 0x0,25.5,59.7,69,138,49, 0x0
11/20/2021,18:44:18,16,0.8,30.33597,-89.08013,6.01,5.4,4,49.6,1,226,1000,1,225,1000,25.5,59.8,69,137,56, 0x0,25.5,60,69,138,49, 0x0
11/20/2021,18:44:19,16,0.8,30.336,-89.08013,5.99,9.8,2.3,49.6,1,347,1000,1,326,1000,25.5,58.5,69,137,55, 0x0,25.5,60.7,69,138,49, 0x0
11/20/2021,18:44:20,16,0.8,30.33604,-89.08013,6.19,12.8,3.2,49.4,1,347,1000,1,342,1000,25.5,59.7,69,137,55, 0x0,25.5,59.9,69,138,49, 0x0
11/20/2021,18:44:21,16,0.8,30.33606,-89.08013,5.81,15.4,7.9,49.6,1,222,1000,1,228,1000,25.5,60.6,69,136,55, 0x0,25.5,60.8,69,138,49, 0x0
11/20/2021,18:44:22,16,0.8,30.33609,-89.08012,5.63,17.8,11.1,49.6,1,136,1000,1,127,1000,25.5,58.5,69,137,55, 0x0,25.5,59.2,69,138,49, 0x0
11/20/2021,18:44:23,16,0.8,30.33612,-89.08012,6.01,16.6,7.9,49.6,1,120,1000,1,119,1000,25.5,57.9,69,137,55, 0x0,25.5,59.2,69,138,49, 0x0
11/20/2021,18:44:24,16,0.8,30.33615,-89.08011,5.9,16.6,7.6,49.6,1,73,1000,1,64,1000,25.5,57.9,69,137,55, 0x0,25.5,58.5,69,137,49, 0x0
11/20/2021,18:44:25,16,0.8,30.33618,-89.08011,5.47,14.7,10.8,49.6,1,57,1000,1,52,1000,25.5,58.9,69,137,55, 0x0,25.5,60.6,69,138,49, 0x0
11/20/2021,18:44:26,16,0.8,30.3362,-89.0801,5.26,14.7,6.7,49.6,1,57,1000,1,48,1000,25.5,56.3,69,137,55, 0x0,25.5,59.4,69,138,49, 0x0
11/20/2021,18:44:27,16,0.8,30.33623,-89.0801,5.46,12.2,9,49.6,1,92,1000,1,84,1000,25.5,56.3,69,137,55, 0x0,25.5,57.2,69,138,49, 0x0
11/20/2021,18:44:28,16,0.8,30.33625,-89.0801,5.61,12.3,1.8,49.6,1,128,1000,1,131,1000,25.5,56.7,69,137,55, 0x0,25.6,57.4,69,139,49, 0x0
11/20/2021,18:44:30,16,0.8,30.33628,-89.0801,5.96,8.2,357.6,49.4,1,335,1000,1,326,1000,25.5,57.6,69,137,55, 0x0,25.5,60.4,69,138,49, 0x0
11/20/2021,18:44:31,16,0.8,30.33631,-89.0801,5.64,13.7,358,49.8,1,331,1000,1,350,1000,25.5,58,69,137,55, 0x0,25.5,58.8,69,138,49, 0x0
11/20/2021,18:44:32,16,0.8,30.33634,-89.08009,5.45,19.5,10,49.6,1,128,1000,1,185,1000,25.5,58.5,69,138,55, 0x0,25.5,59.8,69,138,49, 0x0
11/20/2021,18:44:33,16,0.8,30.33636,-89.08009,5.26,20.6,10.9,49.6,1,-37,1000,1,174,1000,25.5,57.3,69,137,55, 0x0,25.5,58.5,69,137,49, 0x0
11/20/2021,18:44:34,16,0.8,30.33639,-89.08008,5.09,19.7,9.8,49.6,1,-84,1000,1,178,1000,25.5,56,69,138,55, 0x0,25.5,57.4,69,138,49, 0x0
11/20/2021,18:44:35,16,0.8,30.33641,-89.08007,5.28,16.7,6.6,49.6,1,-127,1000,1,178,1000,25.5,55.5,69,137,56, 0x0,25.5,58.3,69,137,49, 0x0
11/20/2021,18:44:36,16,0.8,30.33644,-89.08007,5.17,10.7,3.1,49.4,1,-45,1000,1,178,1000,25.5,54.9,69,137,55, 0x0,25.6,58.5,69,138,49, 0x0
11/20/2021,18:44:37,16,0.8,30.33646,-89.08007,5.68,11,3.2,49.4,1,30,1000,1,174,1000,25.5,55.8,69,137,55, 0x0,25.6,58.3,69,138,49, 0x0
11/20/2021,18:44:38,16,0.8,30.33649,-89.08007,6.18,10.9,3.2,49.6,1,46,1000,1,178,1000,25.5,59.3,69,138,55, 0x0,25.5,59.4,69,138,49, 0x0
