Date (mm/dd/yyyy),Time,Num Satellites,Position Uncertainty (m),Latitude (Deg N),Longitude (Deg W),Speed (kts),Heading (Deg N),Course (Deg N),Volts port,Amps port,charge (%) port,StatorTemp (C) port,PCB Temp (C) port,Error Code port,Volts stbd,Amps stbd,charge (%) stbd,StatorTemp (C) stbd,PCB Temp (C) stbd,Error Code stbd
4/22/2021,10:58:25,16,0.6,30.35316,-89.62744,3.56,232,232.4,27.5,27.5,90,57,34, 0x0,27.5,25.4,5a,58,30, 0x0
4/22/2021,10:58:26,16,0.6,30.35315,-89.62746,3.59,232.6,232.3,27.5,26.6,90,57,34, 0x0,27.5,25.5,5a,58,30, 0x0
4/22/2021,10:58:27,16,0.6,30.35313,-89.62747,3.6,233.1,233,27.5,27.2,90,57,34, 0x0,27.5,25.4,5a,58,30, 0x0
4/22/2021,10:58:28,16,0.6,30.35313,-89.62749,3.58,233.5,233.7,27.5,28.1,90,57,34, 0x0,27.5,25.7,5a,58,30, 0x0
4/22/2021,10:58:29,16,0.6,30.35311,-89.62751,3.55,233.8,234.2,27.5,27.6,90,57,34, 0x0,27.5,25.1,5a,58,30, 0x0
4/22/2021,10:58:31,16,0.6,30.35311,-89.62752,3.54,233.9,234.6,27.5,27.3,90,57,34, 0x0,27.5,25.1,5a,58,30, 0x0
4/22/2021,10:58:32,16,0.6,30.35309,-89.62754,3.56,233.5,234.7,27.5,27.2,90,57,34, 0x0,27.5,25.4,5a,58,30, 0x0
4/22/2021,10:58:33,16,0.6,30.35308,-89.62756,3.55,233.1,234.4,27.5,27.5,90,57,34, 0x0,27.5,25.5,5a,58,30, 0x0
4/22/2021,10:58:34,16,0.6,30.35307,-89.62757,3.6,232.6,234.1,27.5,28.6,90,57,34, 0x0,27.5,25.9,5a,58,30, 0x0
4/22/2021,10:58:35,16,0.6,30.35306,-89.62759,3.6,232.2,233.1,27.5,26.3,90,58,34, 0x0,27.5,23.8,5a,58,30, 0x0
4/22/2021,10:58:36,16,0.6,30.35305,-89.6276,3.57,231.7,231.9,27.5,26.3,90,58,34, 0x0,27.5,24.4,5a,58,30, 0x0
4/22/2021,10:58:37,16,0.6,30.35304,-89.62762,3.56,231,231.1,27.5,27,90,58,33, 0x0,27.5,24.8,5a,58,30, 0x0
4/22/2021,10:58:38,16,0.6,30.35303,-89.62764,3.57,230.9,230.8,27.5,27,90,58,34, 0x0,27.5,25.1,5a,58,30, 0x0
4/22/2021,10:58:39,16,0.6,30.35302,-89.62766,3.58,230.9,230.9,27.5,27.2,90,58,33, 0x0,27.5,24.8,5a,58,30, 0x0
4/22/2021,10:58:40,16,0.6,30.35301,-89.62767,3.56,231.1,230.9,27.5,27.1,90,58,34, 0x0,27.5,24.1,5a,58,30, 0x0
4/22/2021,10:58:41,16,0.6,30.353,-89.62769,3.56,231.5,231.3,27.5,26.8,90,58,34, 0x0,27.5,25.1,5a,58,30, 0x0
4/22/2021,10:58:42,16,0.6,30.35298,-89.6277,3.54,232,232,27.5,27.2,90,58,34, 0x0,27.5,25.6,5a,58,30, 0x0
4/22/2021,10:58:44,16,0.6,30.35297,-89.62772,3.59,232.7,232.8,27.5,27.5,90,58,34, 0x0,27.5,25.5,5a,58,30, 0x0
4/22/2021,10:58:45,16,0.6,30.35296,-89.62774,3.53,233.2,233.2,27.5,28.1,90,58,34, 0x0,27.5,26.2,5a,58,30, 0x0
4/22/2021,10:58:46,16,0.6,30.35295,-89.62775,3.51,233.7,234.1,27.5,26.8,90,58,34, 0x0,27.5,24.8,5a,58,30, 0x0
4/22/2021,10:58:47,16,0.6,30.35294,-89.62777,3.53,234.3,234.4,27.5,28,90,58,34, 0x0,27.5,25.8,5a,58,30, 0x0
4/22/2021,10:58:48,16,0.6,30.35293,-89.62779,3.55,234.6,235.3,27.5,27.1,90,58,34, 0x0,27.5,25.6,5a,58,30, 0x0
4/22/2021,10:58:49,16,0.6,30.35292,-89.6278,3.59,234.5,235.3,27.5,28.4,90,58,34, 0x0,27.5,26.3,5a,58,30, 0x0
4/22/2021,10:58:50,16,0.6,30.35291,-89.62782,3.54,234.2,235.5,27.5,27.1,90,58,34, 0x0,27.5,25.1,5a,58,30, 0x0
4/22/2021,10:58:51,16,0.6,30.3529,-89.62783,3.55,233.8,235,27.5,28,90,58,34, 0x0,27.5,26.4,5a,58,30, 0x0
4/22/2021,10:58:52,16,0.6,30.35289,-89.62785,3.56,233.6,234.1,27.5,28.5,90,58,34, 0x0,27.5,25.1,5a,58,30, 0x0
4/22/2021,10:58:53,16,0.6,30.35288,-89.62787,3.6,233.3,234,27.5,27.8,90,58,34, 0x0,27.5,25.2,5a,58,30, 0x0
4/22/2021,10:58:54,16,0.6,30.35287,-89.62788,3.58,233,234.1,27.5,28.6,90,58,34, 0x0,27.5,24.1,5a,58,30, 0x0
4/22/2021,10:58:55,16,0.6,30.35286,-89.6279,3.54,232.6,233.5,27.5,27.1,90,58,34, 0x0,27.5,24.7,5a,58,30, 0x0
4/22/2021,10:58:56,16,0.6,30.35285,-89.62792,3.56,232.1,233.5,27.5,28.9,90,58,34, 0x0,27.5,26,5a,58,30, 0x0
4/22/2021,10:58:57,16,0.6,30.35284,-89.62793,3.59,231.7,232.9,27.5,27.6,90,59,34, 0x0,27.5,25.5,5a,58,30, 0x0
4/22/2021,10:58:58,16,0.6,30.35283,-89.62795,3.61,231.1,232.4,27.5,27.2,90,58,34, 0x0,27.5,24.6,5a,58,30, 0x0
4/22/2021,10:58:59,16,0.6,30.35282,-89.62796,3.59,230.7,231.9,27.5,27.1,90,59,34, 0x0,27.5,24.9,5a,59,30, 0x0
4/22/2021,10:59:00,16,0.6,30.35281,-89.62798,3.55,230.5,231.5,27.5,28.2,90,59,34, 0x0,27.5,25.9,59,59,30, 0x0
4/22/2021,10:59:02,16,0.6,30.3528,-89.628,3.56,230.5,231.4,27.5,28.5,90,59,34, 0x0,27.5,25.7,59,59,30, 0x0
4/22/2021,10:59:03,16,0.6,30.35278,-89.62801,3.56,230.9,231.2,27.5,28.6,90,59,34, 0x0,27.5,26.2,59,59,30, 0x0
4/22/2021,10:59:04,16,0.6,30.35277,-89.62803,3.55,231.5,231.8,27.5,27.3,90,59,34, 0x0,27.5,25.1,59,59,30, 0x0
4/22/2021,10:59:05,16,0.6,30.35276,-89.62804,3.56,232.1,232.2,27.5,28.6,90,59,34, 0x0,27.5,25.5,59,59,30, 0x0
4/22/2021,10:59:06,16,0.6,30.35275,-89.62806,3.55,232.6,232.7,27.5,27.9,90,59,34, 0x0,27.5,25.7,59,59,30, 0x0
4/22/2021,10:59:07,16,0.6,30.35274,-89.62808,3.56,233.3,233.1,27.5,27.9,90,59,34, 0x0,27.5,25.4,59,59,30, 0x0
4/22/2021,10:59:08,16,0.6,30.35273,-89.62809,3.54,233.9,233.7,27.5,27.3,90,59,34, 0x0,27.5,25.4,59,59,30, 0x0
4/22/2021,10:59:09,16,0.6,30.35272,-89.62811,3.53,234.5,234.8,27.5,27.4,90,59,34, 0x0,27.5,25.2,59,59,30, 0x0
4/22/2021,10:59:10,16,0.6,30.35271,-89.62812,3.56,234.9,234.7,27.5,28.1,90,59,34, 0x0,27.5,26.5,59,59,30, 0x0
4/22/2021,10:59:11,16,0.6,30.3527,-89.62814,3.54,235.1,235.6,27.5,28.2,90,59,34, 0x0,27.5,25.6,59,59,30, 0x0
4/22/2021,10:59:12,16,0.6,30.35269,-89.62816,3.56,234.9,235.2,27.4,28,90,59,34, 0x0,27.5,26.5,59,59,30, 0x0
4/22/2021,10:59:13,16,0.6,30.35268,-89.62817,3.55,234.5,235.2,27.5,28.7,90,59,34, 0x0,27.5,25.2,59,59,30, 0x0
4/22/2021,10:59:14,16,0.6,30.35267,-89.62819,3.57,234,235.2,27.5,29.1,90,59,34, 0x0,27.5,25.7,59,59,30, 0x0
4/22/2021,10:59:15,16,0.6,30.35266,-89.62821,3.59,233.2,235,27.5,27.8,90,59,34, 0x0,27.5,25.5,59,59,30, 0x0
4/22/2021,10:59:16,16,0.6,30.35265,-89.62822,3.57,232.5,234.5,27.5,27.5,90,59,34, 0x0,27.5,25,59,59,30, 0x0
4/22/2021,10:59:17,16,0.6,30.35264,-89.62824,3.55,231.8,233.3,27.5,27.7,90,59,34, 0x0,27.5,25.1,59,59,30, 0x0
4/22/2021,10:59:18,16,0.6,30.35263,-89.62826,3.55,231,233.1,27.5,28.1,90,59,34, 0x0,27.5,25.7,59,59,30, 0x0
4/22/2021,10:59:19,16,0.6,30.35262,-89.62827,3.56,230.3,232.5,27.5,28.1,90,60,34, 0x0,27.5,26.2,59,59,30, 0x0
4/22/2021,10:59:21,16,0.6,30.35261,-89.62829,3.58,229.8,231.9,27.5,28.8,90,59,34, 0x0,27.5,26.1,59,59,30, 0x0
4/22/2021,10:59:22,16,0.6,30.3526,-89.6283,3.55,229.4,231.3,27.5,27.8,90,59,34, 0x0,27.5,25.5,59,59,30, 0x0
4/22/2021,10:59:23,16,0.6,30.35259,-89.62832,3.55,229.6,230.8,27.5,29,90,60,34, 0x0,27.4,26.4,59,59,30, 0x0
4/22/2021,10:59:24,16,0.6,30.35258,-89.62834,3.56,230.1,230.7,27.5,28.4,90,60,34, 0x0,27.5,26.5,59,59,30, 0x0
4/22/2021,10:59:25,16,0.6,30.35256,-89.62835,3.58,230.8,230.8,27.5,28.2,90,60,34, 0x0,27.5,26.6,59,59,30, 0x0
4/22/2021,10:59:26,16,0.6,30.35255,-89.62837,3.58,231.5,231.7,27.5,26.8,90,60,34, 0x0,27.5,25.5,59,59,30, 0x0
4/22/2021,10:59:27,16,0.6,30.35254,-89.62838,3.55,232.2,232.1,27.5,27.3,90,60,34, 0x0,27.5,25.7,59,59,30, 0x0
4/22/2021,10:59:28,16,0.6,30.35253,-89.6284,3.57,232.8,232.7,27.5,26.8,90,60,34, 0x0,27.5,25.7,59,59,30, 0x0
4/22/2021,10:59:29,16,0.6,30.35252,-89.62842,3.57,233.4,233.4,27.5,26.9,90,60,34, 0x0,27.5,25.1,59,59,30, 0x0
4/22/2021,10:59:30,16,0.6,30.35251,-89.62843,3.58,233.9,233.7,27.5,26.8,90,60,34, 0x0,27.5,25.1,59,59,30, 0x0
4/22/2021,10:59:31,16,0.6,30.3525,-89.62845,3.54,234.5,234.1,27.5,26.2,90,60,34, 0x0,27.5,24.3,59,59,30, 0x0
4/22/2021,10:59:32,16,0.6,30.35249,-89.62846,3.56,234.9,234.5,27.5,27.2,90,60,34, 0x0,27.5,25.7,59,59,30, 0x0
4/22/2021,10:59:33,16,0.6,30.35248,-89.62848,3.57,235,235,27.5,26.9,90,60,34, 0x0,27.5,25.5,59,59,30, 0x0
4/22/2021,10:59:34,16,0.6,30.35247,-89.6285,3.57,235,235.3,27.5,27.1,90,60,34, 0x0,27.5,24.8,59,59,30, 0x0
4/22/2021,10:59:35,16,0.6,30.35246,-89.62851,3.54,234.7,235.4,27.5,27,90,60,34, 0x0,27.5,25.1,59,59,30, 0x0
4/22/2021,10:59:36,16,0.7,30.35245,-89.62853,3.53,234.2,235.2,27.5,28.1,90,60,34, 0x0,27.5,25.5,59,59,30, 0x0
4/22/2021,10:59:37,16,0.7,30.35244,-89.62855,3.56,233.7,234.7,27.5,27.8,90,60,34, 0x0,27.5,25.9,59,59,30, 0x0
4/22/2021,10:59:38,16,0.7,30.35243,-89.62856,3.57,233.1,234.1,27.5,27.4,90,60,34, 0x0,27.5,25.4,59,59,30, 0x0
4/22/2021,10:59:39,16,0.7,30.35242,-89.62858,3.54,232.5,233.4,27.5,27,90,60,34, 0x0,27.5,24.9,59,59,30, 0x0
4/22/2021,10:59:41,16,0.7,30.35241,-89.62859,3.51,231.9,232,27.5,28,90,60,34, 0x0,27.5,25.9,59,60,30, 0x0
4/22/2021,10:59:42,16,0.7,30.3524,-89.62861,3.58,231.4,232.1,27.5,28.3,90,60,34, 0x0,27.5,25.7,59,60,30, 0x0
4/22/2021,10:59:43,16,0.7,30.35239,-89.62862,3.55,231.1,231.8,27.5,26.8,90,60,34, 0x0,27.5,25.2,59,60,30, 0x0
4/22/2021,10:59:44,16,0.7,30.35238,-89.62864,3.56,231,232.1,27.5,28.1,90,60,34, 0x0,27.5,26.6,59,60,30, 0x0
4/22/2021,10:59:45,16,0.7,30.35237,-89.62866,3.55,231.1,232.5,27.5,27.8,90,60,34, 0x0,27.4,26,59,60,30, 0x0
4/22/2021,10:59:46,16,0.7,30.35236,-89.62867,3.57,231.1,232.5,27.5,27.8,90,60,34, 0x0,27.5,25.7,59,60,30, 0x0
4/22/2021,10:59:47,16,0.7,30.35235,-89.62869,3.57,231.2,232.6,27.5,27.8,90,61,34, 0x0,27.5,25.5,59,60,30, 0x0
4/22/2021,10:59:48,16,0.7,30.35233,-89.6287,3.57,231.5,232.4,27.5,28.7,90,61,34, 0x0,27.5,26.7,59,60,30, 0x0
4/22/2021,10:59:49,16,0.7,30.35233,-89.62872,3.54,231.7,232.8,27.5,27.8,90,61,34, 0x0,27.5,25.7,59,60,30, 0x0
4/22/2021,10:59:50,16,0.7,30.35231,-89.62874,3.54,232,232.2,27.5,27.9,90,61,34, 0x0,27.5,25.9,59,60,30, 0x0
4/22/2021,10:59:51,16,0.7,30.3523,-89.62875,3.57,232.4,232.9,27.5,27.2,90,61,34, 0x0,27.5,25.4,59,60,30, 0x0
4/22/2021,10:59:52,16,0.6,30.35229,-89.62877,3.6,232.8,233.3,27.5,27.8,90,61,34, 0x0,27.5,25.4,59,60,30, 0x0
4/22/2021,10:59:53,16,0.6,30.35228,-89.62878,3.59,233.2,233.9,27.5,26.6,90,61,34, 0x0,27.5,25.9,59,60,30, 0x0
4/22/2021,10:59:54,16,0.7,30.35227,-89.6288,3.55,233.6,234.7,27.5,27.1,90,61,34, 0x0,27.5,25.2,59,60,30, 0x0
4/22/2021,10:59:55,16,0.6,30.35226,-89.62882,3.55,234.1,235.2,27.5,27.6,90,61,34, 0x0,27.5,25.4,59,60,30, 0x0
4/22/2021,10:59:56,16,0.7,30.35225,-89.62883,3.59,234.2,235.4,27.5,28,90,61,34, 0x0,27.5,25.3,59,60,30, 0x0
4/22/2021,10:59:57,16,0.7,30.35224,-89.62885,3.59,233.8,235.5,27.5,27,90,61,34, 0x0,27.5,24.9,59,60,30, 0x0
4/22/2021,10:59:58,16,0.7,30.35223,-89.62887,3.57,233.2,235.1,27.5,26.7,90,61,34, 0x0,27.5,24.9,59,60,30, 0x0
4/22/2021,11:00:00,16,0.7,30.35222,-89.62888,3.55,232.8,234.4,27.5,27,90,61,34, 0x0,27.5,24.9,59,60,30, 0x0
4/22/2021,11:00:01,16,0.7,30.35221,-89.6289,3.53,232.2,233.9,27.5,27.3,90,61,34, 0x0,27.5,25.5,59,60,30, 0x0
4/22/2021,11:00:02,16,0.7,30.3522,-89.62891,3.55,231.4,233.3,27.4,28.3,90,61,34, 0x0,27.5,25.5,59,60,30, 0x0
4/22/2021,11:00:03,16,0.7,30.35219,-89.62893,3.55,230.7,232.4,27.5,27.7,90,61,34, 0x0,27.5,25.2,59,60,30, 0x0
4/22/2021,11:00:04,16,0.7,30.35218,-89.62895,3.54,230.1,231.8,27.5,27.9,90,61,34, 0x0,27.5,25.9,59,60,30, 0x0
4/22/2021,11:00:05,16,0.7,30.35217,-89.62896,3.56,229.9,231.5,27.5,27.6,90,61,34, 0x0,27.5,25.2,59,60,30, 0x0
4/22/2021,11:00:06,16,0.7,30.35216,-89.62898,3.58,230,231.2,27.4,28,90,61,34, 0x0,27.5,25.9,59,60,30, 0x0
4/22/2021,11:00:07,16,0.7,30.35215,-89.62899,3.59,230.3,231.5,27.5,27,90,61,34, 0x0,27.5,24.7,59,60,30, 0x0
4/22/2021,11:00:08,16,0.7,30.35214,-89.62901,3.56,230.6,231.9,27.5,26.7,90,61,34, 0x0,27.5,24.7,59,60,30, 0x0
4/22/2021,11:00:09,16,0.7,30.35213,-89.62902,3.29,230.9,232.2,27.5,27.5,90,61,34, 0x0,27.5,24.9,59,60,30, 0x0
4/22/2021,11:00:10,16,0.7,30.35212,-89.62904,2.18,231.2,233,27.8,0,90,61,34, 0x0,27.8,0,59,60,30, 0x0
4/22/2021,11:00:11,16,0.7,30.35211,-89.62904,1.64,231.4,233.5,27.9,0,90,61,34, 0x0,27.9,0,59,60,30, 0x0
4/22/2021,11:00:12,16,0.7,30.35211,-89.62905,1.32,231.8,234.2,27.9,0,90,61,34, 0x0,27.9,0,59,60,30, 0x0
4/22/2021,11:00:13,16,0.7,30.35211,-89.62906,1.06,232.3,235.4,27.9,0,90,61,32, 0x0,27.9,0,59,60,29, 0x0
4/22/2021,11:04:15,16,0.6,30.35202,-89.62923,3.15,94.1,96.1,27.6,23.9,90,43,27, 0x0,27.6,21.8,59,43,26, 0x0
4/22/2021,11:04:16,16,0.6,30.35202,-89.62921,3.3,94.7,95.2,27.5,27.5,90,43,27, 0x0,27.5,24.6,59,43,26, 0x0
4/22/2021,11:04:17,16,0.6,30.35202,-89.62919,3.43,96.5,95.9,27.5,29.1,90,43,28, 0x0,27.5,27.8,59,43,27, 0x0
4/22/2021,11:04:18,16,0.6,30.35201,-89.62917,3.53,99,97.5,27.5,31.3,90,43,28, 0x0,27.4,29.9,59,43,27, 0x0
4/22/2021,11:04:19,16,0.6,30.35201,-89.62915,3.59,102.3,100.8,27.4,32,90,43,28, 0x0,27.4,31.1,59,43,27, 0x0
4/22/2021,11:04:20,16,0.6,30.35201,-89.62913,3.61,105.6,104.8,27.4,32.8,90,44,29, 0x0,27.4,33.4,59,44,28, 0x0
4/22/2021,11:04:21,16,0.6,30.352,-89.62911,3.68,108.5,107.7,27.4,34.6,90,44,29, 0x0,27.4,34.1,59,44,28, 0x0
4/22/2021,11:04:23,16,0.6,30.352,-89.62909,3.72,110.8,109.3,27.4,33.9,90,44,29, 0x0,27.4,34.2,59,44,28, 0x0
4/22/2021,11:04:24,16,0.6,30.35199,-89.62907,3.75,112.8,111.4,27.4,34.7,90,44,30, 0x0,27.4,34.9,59,44,28, 0x0
4/22/2021,11:04:25,16,0.6,30.35198,-89.62905,3.79,114.2,113.5,27.3,35.4,90,45,30, 0x0,27.3,34.9,59,44,29, 0x0
4/22/2021,11:04:26,16,0.6,30.35198,-89.62903,3.79,115.6,114.7,27.3,34,90,45,31, 0x0,27.3,37.1,59,45,29, 0x0
4/22/2021,11:04:27,16,0.6,30.35197,-89.62901,3.76,113.3,119.6,27.3,36.6,90,45,31, 0x0,27.3,36,59,45,29, 0x0
4/22/2021,11:04:28,16,0.6,30.35196,-89.62899,3.14,99.4,108.6,27.8,1.8,90,45,31, 0x0,27.1,54.2,59,45,29, 0x0
4/22/2021,11:04:29,16,0.6,30.35196,-89.62897,2.91,82.4,93.2,27.8,0.6,90,45,31, 0x0,27.2,50.2,59,45,30, 0x0
4/22/2021,11:04:30,16,0.6,30.35196,-89.62896,3.35,66.7,76.9,27.2,46,90,45,30, 0x0,27.1,51.8,59,45,31, 0x0
4/22/2021,11:04:31,16,0.6,30.35197,-89.62894,3.59,53.2,60,27.2,47.5,90,45,30, 0x0,27.1,48.6,59,46,31, 0x0
4/22/2021,11:04:32,16,0.6,30.35198,-89.62892,3.67,46.6,51,27.2,41,90,45,31, 0x0,27.2,42.8,59,46,31, 0x0
4/22/2021,11:04:33,16,0.6,30.35199,-89.62891,3.78,42.9,45.1,27.2,46.1,90,46,32, 0x0,27.2,43.1,59,46,32, 0x0
4/22/2021,11:04:34,16,0.6,30.352,-89.62889,3.78,40.4,41.4,27.2,46.1,90,46,32, 0x0,27.2,43.4,59,47,32, 0x0
4/22/2021,11:04:35,16,0.6,30.35202,-89.62888,3.79,39.5,38.5,27.2,44.4,90,46,33, 0x0,27.2,45.7,59,47,32, 0x0
4/22/2021,11:04:36,16,0.6,30.35203,-89.62886,3.75,40.9,37.7,27.1,45,89,46,33, 0x0,27.1,46.6,59,47,32, 0x0
4/22/2021,11:04:37,16,0.6,30.35204,-89.62885,3.77,42.7,40.3,27.1,51.3,89,47,34, 0x0,27.3,35.2,59,47,32, 0x0
4/22/2021,11:04:38,16,0.6,30.35206,-89.62884,3.73,43.7,40.8,27.1,49.1,89,47,34, 0x0,27.2,41.3,59,48,32, 0x0
4/22/2021,11:04:39,16,0.6,30.35207,-89.62882,3.74,44.8,42.3,27.1,51,89,47,35, 0x0,27.2,39.6,59,48,32, 0x0
4/22/2021,11:04:40,16,0.6,30.35209,-89.62881,3.75,45.8,43.3,27.1,51.2,89,48,35, 0x0,27.2,40.5,59,48,32, 0x0
4/22/2021,11:04:42,16,0.6,30.3521,-89.62879,3.79,46.7,45.3,27.1,50.1,89,48,36, 0x0,27.2,39,59,48,33, 0x0
4/22/2021,11:04:43,16,0.6,30.35211,-89.62878,3.83,47.3,46,27.1,50.1,89,49,37, 0x0,27.2,40.3,59,48,33, 0x0
4/22/2021,11:04:44,16,0.6,30.35212,-89.62876,3.81,48.3,46.6,27.1,50,89,49,37, 0x0,27.1,44.9,59,49,33, 0x0
4/22/2021,11:04:45,16,0.6,30.35214,-89.62874,3.84,49.3,47.9,27,49.7,89,49,38, 0x0,27.1,48.2,59,49,33, 0x0
4/22/2021,11:04:46,16,0.6,30.35215,-89.62873,3.84,49.9,48.4,27,51.3,89,50,38, 0x0,27.1,47.3,59,49,34, 0x0
4/22/2021,11:04:47,16,0.6,30.35216,-89.62871,3.82,50.4,49.2,27,51,89,50,39, 0x0,27.1,48.5,59,50,34, 0x0
4/22/2021,11:04:48,16,0.6,30.35217,-89.6287,3.82,50.8,49.8,27,50.3,89,50,39, 0x0,27,48.6,59,50,34, 0x0
4/22/2021,11:04:49,16,0.6,30.35218,-89.62868,3.84,51,50.4,27,49.8,89,51,39, 0x0,27,50.7,59,50,34, 0x0
4/22/2021,11:04:50,16,0.6,30.3522,-89.62866,3.88,51,49.9,27,50.3,89,51,39, 0x0,27,49.6,59,50,34, 0x0
4/22/2021,11:04:51,16,0.6,30.35221,-89.62864,3.86,51.3,50,27,51,89,51,40, 0x0,27.1,46.4,59,51,35, 0x0
4/22/2021,11:04:52,16,0.6,30.35222,-89.62863,3.87,51.6,50.2,27,49.8,89,52,40, 0x0,27,49.9,59,51,35, 0x0
4/22/2021,11:04:53,16,0.6,30.35223,-89.62861,3.89,52,51,27,50,89,52,40, 0x0,27,48.1,59,51,35, 0x0
4/22/2021,11:04:54,16,0.6,30.35225,-89.62859,3.88,52.3,51.9,27,51.6,89,52,41, 0x0,27,49.9,59,51,35, 0x0
4/22/2021,11:04:55,16,0.6,30.35226,-89.62858,3.9,52.3,51.6,27,50.8,89,52,41, 0x0,27,50.8,59,52,36, 0x0
4/22/2021,11:04:56,16,0.6,30.35227,-89.62856,3.9,52.3,51.2,27,49.7,89,53,41, 0x0,27,49.9,59,52,36, 0x0
4/22/2021,11:04:57,16,0.6,30.35228,-89.62854,3.9,52.3,52,27,51.3,89,53,41, 0x0,27,51.2,59,52,36, 0x0
4/22/2021,11:04:58,16,0.6,30.35229,-89.62852,3.9,52.4,51.9,27,50.8,89,54,41, 0x0,27,50.2,59,53,36, 0x0
4/22/2021,11:04:59,16,0.6,30.3523,-89.62851,3.87,52.4,51.8,27,51.1,89,54,42, 0x0,27,49.6,59,53,36, 0x0
4/22/2021,11:05:00,16,0.6,30.35232,-89.62849,3.89,52.5,51.8,27,51,89,54,42, 0x0,27,49.2,59,53,36, 0x0
4/22/2021,11:05:02,16,0.6,30.35233,-89.62847,3.92,52.9,52.2,27,50.5,89,54,42, 0x0,27,49.1,59,53,37, 0x0
4/22/2021,11:05:03,16,0.6,30.35234,-89.62845,3.92,53.1,52.4,27,50.8,89,54,42, 0x0,27,50,59,54,36, 0x0
4/22/2021,11:05:04,16,0.6,30.35235,-89.62844,3.89,53.1,52.6,27,49.9,89,55,42, 0x0,27,50.6,59,54,36, 0x0
4/22/2021,11:05:05,16,0.6,30.35236,-89.62842,3.9,53.1,52.8,27,49.5,89,55,42, 0x0,27,49.3,59,54,37, 0x0
4/22/2021,11:05:06,16,0.6,30.35237,-89.6284,3.91,52.8,52.4,27,50.2,89,55,42, 0x0,27,51.3,59,54,37, 0x0
4/22/2021,11:05:07,16,0.6,30.35239,-89.62838,3.9,52.5,52.1,27,51.2,89,56,43, 0x0,27,51.4,59,55,37, 0x0
4/22/2021,11:05:08,16,0.6,30.3524,-89.62837,3.89,52.6,51.6,27,49.6,89,56,43, 0x0,27.1,44.3,59,55,37, 0x0
4/22/2021,11:05:09,16,0.6,30.35241,-89.62835,3.9,53.1,52.2,27,50.3,89,56,43, 0x0,27,47.7,59,56,37, 0x0
4/22/2021,11:05:10,16,0.6,30.35242,-89.62833,3.89,53.4,52.7,27,50.7,89,57,43, 0x0,27,50.3,59,56,37, 0x0
4/22/2021,11:05:11,16,0.6,30.35243,-89.62831,3.92,53.5,52.2,27,50.2,89,57,43, 0x0,27,48.4,59,56,37, 0x0
4/22/2021,11:05:12,16,0.6,30.35244,-89.6283,3.93,53.5,52.3,27,51.1,89,57,44, 0x0,27,48.9,59,56,38, 0x0
4/22/2021,11:05:13,16,0.6,30.35246,-89.62828,3.93,53.5,52.4,27,50.6,89,58,43, 0x0,27,48.4,59,56,37, 0x0
4/22/2021,11:05:14,16,0.6,30.35247,-89.62826,3.93,53.6,52.8,27,51.4,89,58,44, 0x0,27,49.3,59,57,38, 0x0
4/22/2021,11:05:15,16,0.6,30.35248,-89.62824,3.94,53.5,52.9,27,50.7,89,58,44, 0x0,27,48.9,59,57,38, 0x0
4/22/2021,11:05:16,16,0.6,30.35249,-89.62823,3.93,53.1,52.6,27,50.1,89,58,44, 0x0,27,50.3,59,57,38, 0x0
4/22/2021,11:05:17,16,0.6,30.3525,-89.62821,3.88,53.2,52.3,27,49.8,89,59,44, 0x0,27,48.2,59,57,38, 0x0
4/22/2021,11:05:18,16,0.6,30.35251,-89.62819,3.91,53.3,52.3,27,49.8,89,59,44, 0x0,27,49.3,59,58,38, 0x0
4/22/2021,11:05:19,16,0.6,30.35253,-89.62817,3.91,53.7,52.4,27,51.3,89,59,44, 0x0,27,47.4,59,58,38, 0x0
4/22/2021,11:05:20,16,0.6,30.35254,-89.62816,3.89,53.9,52.7,27,51.1,89,59,44, 0x0,27,49.1,59,58,38, 0x0
4/22/2021,11:05:22,16,0.6,30.35255,-89.62814,3.93,53.9,52.6,27,49.7,89,60,44, 0x0,27,50.2,59,58,38, 0x0
4/22/2021,11:05:23,16,0.6,30.35256,-89.62812,3.92,54.2,52.8,27,51.3,89,60,44, 0x0,27,46.4,59,59,38, 0x0
4/22/2021,11:05:24,16,0.6,30.35257,-89.6281,3.94,54.3,53.5,27,50.8,89,60,45, 0x0,27,50.2,59,59,38, 0x0
4/22/2021,11:05:25,16,0.6,30.35259,-89.62809,3.93,54.5,53.5,27,51,89,60,45, 0x0,27,50.6,59,59,38, 0x0
4/22/2021,11:05:26,16,0.6,30.3526,-89.62807,3.92,54.5,53.5,27,50.8,89,61,44, 0x0,27,51.4,59,59,38, 0x0
4/22/2021,11:05:27,16,0.6,30.35261,-89.62805,3.91,54.5,53.6,27,51.9,89,61,45, 0x0,27,50.1,59,59,38, 0x0
4/22/2021,11:05:28,16,0.6,30.35262,-89.62803,3.89,54.6,54.4,27,49.9,89,61,45, 0x0,27,51.4,59,60,38, 0x0
4/22/2021,11:05:29,16,0.6,30.35263,-89.62801,3.89,55,54.7,27,50.8,89,61,45, 0x0,27,51,59,60,38, 0x0
4/22/2021,11:05:30,16,0.6,30.35264,-89.628,3.89,55.3,55.1,27,49.9,89,62,45, 0x0,27,50.8,59,60,38, 0x0
4/22/2021,11:05:31,16,0.6,30.35265,-89.62798,3.91,55.7,55.4,27,51,89,62,45, 0x0,26.9,51.1,59,61,39, 0x0
